MSE,Euclidean Distance,Cosine Distance
0.010919742286205292,2.3645100593566895,0.2090383768081665
0.0025176070630550385,1.135347843170166,0.04814624786376953
0.0031981845386326313,1.2796368598937988,0.0613706111907959
0.005675002932548523,1.7045824527740479,0.08509701490402222
0.00699371425434947,1.8922953605651855,0.10904794931411743
0.0086369588971138,2.102884531021118,0.12212222814559937
0.005427442956715822,1.666988492012024,0.11225003004074097
0.003049092832952738,1.249454140663147,0.08412176370620728
0.014291536062955856,2.705044746398926,0.32350337505340576
0.003937377128750086,1.4198369979858398,0.09668970108032227
0.002806058619171381,1.198625087738037,0.056564509868621826
0.006197062786668539,1.7812625169754028,0.14734870195388794
0.0036365422420203686,1.3645180463790894,0.09423422813415527
0.006636790931224823,1.8433765172958374,0.11997264623641968
0.0056566037237644196,1.7018170356750488,0.14508748054504395
0.0034770523197948933,1.33426034450531,0.05838555097579956
0.003676141845062375,1.3719273805618286,0.05614292621612549
0.0034163636155426502,1.322564959526062,0.07887178659439087
0.0063501987606287,1.8031365871429443,0.15455514192581177
0.0015457411063835025,0.8896175622940063,0.028676629066467285
0.007526594214141369,1.9630630016326904,0.1562591791152954
0.0042674364522099495,1.4781500101089478,0.07996392250061035
0.004036971367895603,1.4376819133758545,0.06453144550323486
0.011261958628892899,2.401275157928467,0.21003085374832153
0.006493663415312767,1.8233911991119385,0.10728687047958374
0.005393886007368565,1.6618272066116333,0.056954383850097656
0.0074989162385463715,1.9594502449035645,0.09174585342407227
0.005817342083901167,1.7258270978927612,0.05774855613708496
0.005408072378486395,1.6640111207962036,0.05397999286651611
0.004532599821686745,1.5233814716339111,0.11949145793914795
0.018935393542051315,3.1136667728424072,0.33184814453125
0.003395521081984043,1.3185244798660278,0.09639608860015869
0.012994996272027493,2.579425811767578,0.1479281187057495
0.0027515876572579145,1.186934232711792,0.041856348514556885
0.011322266422212124,2.407696008682251,0.15961456298828125
0.0035118083469569683,1.3409123420715332,0.07449615001678467
0.002611603122204542,1.1563479900360107,0.028810501098632812
0.005519178230315447,1.681017279624939,0.12185925245285034
0.007470672484487295,1.955756664276123,0.1532742977142334
0.0029150331392884254,1.2216778993606567,0.06113600730895996
0.004014236852526665,1.433627963066101,0.09288370609283447
0.0012887227348983288,0.8122967481613159,0.021381735801696777
0.008517749607563019,2.0883216857910156,0.17210888862609863
0.004872145131230354,1.5794107913970947,0.07724201679229736
0.00819267239421606,2.048084020614624,0.11567544937133789
0.0054210154339671135,1.6660012006759644,0.10424816608428955
0.003387490985915065,1.3169645071029663,0.09075069427490234
0.0035293144173920155,1.3442503213882446,0.07939815521240234
0.006021779961884022,1.7558904886245728,0.10024714469909668
0.003055188339203596,1.2507023811340332,0.08744156360626221
0.002203705022111535,1.0622131824493408,0.058002591133117676
0.021698832511901855,3.333137035369873,0.3161476254463196
0.002362504368647933,1.0998191833496094,0.03242313861846924
0.007856883108615875,2.0056729316711426,0.1803073287010193
0.019957059994339943,3.1965630054473877,0.5153193771839142
0.007789802271872759,1.997092604637146,0.12856340408325195
0.005888611543923616,1.736366629600525,0.10811424255371094
0.021440573036670685,3.313242197036743,0.3294031620025635
0.006956720724701881,1.8872840404510498,0.0984007716178894
0.004799748305231333,1.5676323175430298,0.09636580944061279
0.0054047806188464165,1.6635046005249023,0.13609439134597778
0.010693414136767387,2.3398778438568115,0.22392761707305908
0.007854744791984558,2.0053999423980713,0.17383837699890137
0.008338741958141327,2.0662612915039062,0.16607022285461426
0.0054624006152153015,1.6723483800888062,0.08481341600418091
0.008041342720389366,2.029080390930176,0.14646637439727783
0.00646662013605237,1.819590449333191,0.16481363773345947
0.007476395461708307,1.9565056562423706,0.11065101623535156
0.003396050538867712,1.3186272382736206,0.075592041015625
0.014588171616196632,2.732973337173462,0.3138333559036255
0.007977106608450413,2.0209598541259766,0.11188435554504395
0.005495328456163406,1.6773813962936401,0.11519515514373779
0.0028406265191733837,1.205985426902771,0.0621800422668457
0.005921721924096346,1.741241455078125,0.12959235906600952
0.0021068453788757324,1.038607120513916,0.06184285879135132
0.0039870720356702805,1.4287689924240112,0.07677805423736572
0.0030161989852786064,1.2426961660385132,0.08584243059158325
0.006695065647363663,1.8514517545700073,0.19934844970703125
