MSE,Euclidean Distance,Cosine Distance
0.22061653435230255,2.100554943084717,0.135739266872406
0.18181170523166656,1.9068912267684937,0.31679296493530273
0.5169867277145386,3.215545654296875,0.24734032154083252
0.19573819637298584,1.9785761833190918,0.09717023372650146
0.3520544469356537,2.6535048484802246,0.05516272783279419
0.253281831741333,2.250696897506714,0.19463884830474854
0.5478127598762512,3.310023307800293,0.46067434549331665
0.4362242817878723,2.953723907470703,0.5390230417251587
0.27882081270217896,2.361443519592285,0.1291276216506958
0.19421017169952393,1.9708383083343506,0.17029798030853271
0.9063968062400818,4.257691383361816,0.5079311430454254
0.2271239310503006,2.1313090324401855,0.25654709339141846
0.11845535039901733,1.539190411567688,0.051955223083496094
0.545269250869751,3.302330255508423,0.07025837898254395
0.29240137338638306,2.418269395828247,0.11860233545303345
0.3503124713897705,2.6469321250915527,0.32139909267425537
0.2576404809951782,2.2699801921844482,0.25415849685668945
1.334859013557434,5.16693115234375,0.7288004159927368
0.20515508949756622,2.025611400604248,0.10926711559295654
1.1674240827560425,4.832026481628418,0.7960900515317917
0.36936983466148376,2.7179765701293945,0.05731642246246338
0.4639889895915985,3.0462729930877686,0.1741422414779663
0.1890806406736374,1.9446369409561157,0.10731422901153564
0.13478079438209534,1.6418330669403076,0.03763461112976074
0.23424804210662842,2.1644771099090576,0.18850791454315186
1.3542479276657104,5.204321384429932,0.4550672769546509
0.4135640263557434,2.875983476638794,0.42897629737854004
0.30088362097740173,2.453094482421875,0.5952308773994446
0.16471901535987854,1.8150427341461182,0.09956496953964233
0.6322449445724487,3.55596661567688,0.5993384122848511
0.296133428812027,2.4336533546447754,0.09549176692962646
0.5646644830703735,3.360548973083496,0.4691324234008789
0.33760786056518555,2.5984914302825928,0.31173843145370483
0.14782050251960754,1.71942138671875,0.08043813705444336
0.39093318581581116,2.796187400817871,0.46326708793640137
1.3946834802627563,5.2814459800720215,0.33504724502563477
